Entity ID,Base entity,Simple entity,Name,Label,Table (nested),Datatype,Values,Operators,Queryable,Showable in results,API Only,Essential
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cispi,cispi.staff_slips[*]->print_by_default,Print by default,Loans — Cispi — Staff slips > Print by default,boolean,true-false,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cispi,cispi.updated_by_user_id,Loans — Cispi — Updated by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cispi,cispi.updated_date,Loans — Cispi — Updated date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cispi,cispi.id,Loans — Cispi — UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.code,Loans — Cospi — Code,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.created_by_user_id,Loans — Cospi — Created by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.created_date,Loans — Cospi — Created Date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.description,Loans — Cospi — Description,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.discovery_display_name,Loans — Cospi — Discovery display name,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.hold_shelf_closed_library_date_management,Loans — Cospi — Hold shelf closed library date management,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.hold_shelf_expiry_period_duration,Loans — Cospi — Hold shelf expiry period duration,,integer,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.hold_shelf_expiry_period_interval_id,Loans — Cospi — Hold shelf expiry period interval UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.jsonb,Loans — Cospi — JSONB,,string,,not queryable,false,true,true,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.name,Loans — Cospi — Name,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.pickup_location,Loans — Cospi — Pickup location,,boolean,true-false,"=, ≠, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.shelving_lag_time,Loans — Cospi — Shelving lag time,,integer,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.staff_slips,Loans — Cospi — Staff slips,,object[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.staff_slips[*]->staff_slip_id,Staff slip UUID,Loans — Cospi — Staff slips > Staff slip UUID,uuid,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.staff_slips[*]->print_by_default,Print by default,Loans — Cospi — Staff slips > Print by default,boolean,true-false,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.updated_by_user_id,Loans — Cospi — Updated by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.updated_date,Loans — Cospi — Updated date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,cospi,cospi.id,Loans — Cospi — UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.acquisition_format,Loans — Holdings — Acquisition format,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.acquisition_method,Loans — Holdings — Acquisition method,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.administrative_notes,Loans — Holdings — Administrative notes,,string[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.call_number,Loans — Holdings — Call number,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.call_number_prefix,Loans — Holdings — Call number prefix,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.call_number_suffix,Loans — Holdings — Call number suffix,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.call_number_type_id,Loans — Holdings — Call number type UUID,,uuid,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.copy_number,Loans — Holdings — Copy number,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.created_at,Loans — Holdings — Created at,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.created_by,Loans — Holdings — Created by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.digitization_policy,Loans — Holdings — Digitization policy,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.effective_location_id,Loans — Holdings — Effective location UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.electronic_access,Loans — Holdings — Electronic access,,object[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.electronic_access[*]->uri,Electronic access URI,Loans — Holdings — Electronic access > URI,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.electronic_access[*]->link_text,Electronic access link text,Loans — Holdings — Electronic access > Link text,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.electronic_access[*]->materials_specification,Electronic access materials specification,Loans — Holdings — Electronic access > Materials specification,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.electronic_access[*]->public_note,Electronic access public note,Loans — Holdings — Electronic access > Public note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.electronic_access[*]->relationship_id,Electronic access relationship UUID,Loans — Holdings — Electronic access > Relationship UUID,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.former_ids,Loans — Holdings — Former IDs,,string[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_type_id,Loans — Holdings — Holding type UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.hrid,Loans — Holdings — HRID,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.ill_policy_id,Loans — Holdings — ILL policy UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.instance_id,Loans — Holdings — Instance UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.jsonb,Loans — Holdings — JSONB,,string,,not queryable,false,true,true,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.notes,Loans — Holdings — Notes,,object[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.notes[*]->holdings_note_type_id,Notes type UUID,Loans — Holdings — Notes > Type UUID,uuid,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.notes[*]->note,Notes,Loans — Holdings — Notes > Note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.notes[*]->staff_only,Notes staff only,Loans — Holdings — Notes > Staff only,boolean,true-false,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.number_of_items,Loans — Holdings — Number of items,,number,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.permanent_location_id,Loans — Holdings — Permanent location UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.receipt_status,Loans — Holdings — Receipt status,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.receiving_history_display_type,Loans — Holdings — Receiving history display type,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.receiving_history_entries,Loans — Holdings — Receiving history entries,,object[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.receiving_history_entries[*]->public_display,Receiving history entries public display,Loans — Holdings — Receiving history entries > Public display,boolean,true-false,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.receiving_history_entries[*]->enumeration,Receiving history entries enumeration,Loans — Holdings — Receiving history entries > Enumeration,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.receiving_history_entries[*]->chronology,Receiving history entries chronology,Loans — Holdings — Receiving history entries > Chronology,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.version,Loans — Holdings — Record version,,number,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.retention_policy,Loans — Holdings — Retention policy,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.shelving_title,Loans — Holdings — Shelving title,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.source_id,Loans — Holdings — Source UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements,Loans — Holdings — Statements,,object[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements[*]->statement,Statements — Statement,Loans — Holdings — Statements > Statement,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements[*]->note,Statements — Note,Loans — Holdings — Statements > Note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements[*]->staff_note,Statements — Staff note,Loans — Holdings — Statements > Staff note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements_for_indexes,Loans — Holdings — Statements for indexes,,object[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements_for_indexes[*]->statement,Statements for indexes — Statement,Loans — Holdings — Statements for indexes > Statement,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements_for_indexes[*]->note,Statements for indexes — Note,Loans — Holdings — Statements for indexes > Note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements_for_indexes[*]->staff_note,Statements for indexes — Staff note,Loans — Holdings — Statements for indexes > Staff note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements_for_supplements,Loans — Holdings — Statements for supplements,,object[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements_for_supplements[*]->statement,Statements for supplements — Statement,Loans — Holdings — Statements for supplements > Statement,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements_for_supplements[*]->note,Statements for supplements — Note,Loans — Holdings — Statements for supplements > Note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.holdings_statements_for_supplements[*]->staff_note,Statements for supplements — Staff note,Loans — Holdings — Statements for supplements > Staff note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.statistical_code_names,Loans — Holdings — Statistical code names,,string[],dropdown from entity (simple_inventory_statistical_code_full -> statistical_code),"contains all/any, not contains all/any, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.statistical_code_ids,Loans — Holdings — Statistical code UUIDs,,uuid[],,"contains all/any, not contains all/any, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.discovery_suppress,Loans — Holdings — Suppressed from discovery,,boolean,true-false,"=, ≠, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.tags,Loans — Holdings — Tags,,string[],,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.temporary_location_id,Loans — Holdings — Temporary location UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.tenant_id,Loans — Holdings — Tenant ID,,string,dropdown from entity (simple_holdings_records -> tenant_id),"=, ≠, in, not in, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.updated_at,Loans — Holdings — Updated at,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.updated_by,Loans — Holdings — Updated by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,holdings,holdings.id,Loans — Holdings — UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.administrative_notes,Loans — Instance — Administrative notes,,string[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.alternative_titles,Loans — Instance — Alternative titles,,object[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.alternative_titles[*]->type_id,Alternative titles type UUID,Loans — Instance — Alternative titles > Type UUID,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.alternative_titles[*]->title,Alternative titles title,Loans — Instance — Alternative titles > Title,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.cataloged_date,Loans — Instance — Cataloged date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.classifications,Loans — Instance — Classifications,,object[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.classifications[*]->number,Classification number,Loans — Instance — Classifications > Number,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.classifications[*]->type_id,Classification type UUID,Loans — Instance — Classifications > Type UUID,uuid,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.contributors,Loans — Instance — Contributors,,object[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.contributors[*]->name,Contributors name,Loans — Instance — Contributors > Name,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.contributors[*]->contributor_type_id,Contributors contributor type UUID,Loans — Instance — Contributors > Contributor type UUID,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.contributors[*]->contributor_type_text,Contributors contributor type text,Loans — Instance — Contributors > Contributor type text,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.contributors[*]->contributor_name_type_id,Contributors contributor name type UUID,Loans — Instance — Contributors > Contributor name type UUID,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.contributors[*]->primary,Contributors primary,Loans — Instance — Contributors > Primary,boolean,true-false,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.created_by,Loans — Instance — Created by user UUID,,uuid,,"=, ≠, in, not in, empty",true,true,true,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.created_at,Loans — Instance — Created date,,date,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.discovery_suppress,Loans — Instance — Discovery suppress,,boolean,true-false,"=, ≠, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.editions,Loans — Instance — Editions,,string[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.electronic_access,Loans — Instance — Electronic access,,object[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.electronic_access[*]->uri,Electronic access URI,Loans — Instance — Electronic access > URI,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.electronic_access[*]->link_text,Electronic access link text,Loans — Instance — Electronic access > Link text,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.electronic_access[*]->materials_specification,Electronic access materials specification,Loans — Instance — Electronic access > Materials specification,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.electronic_access[*]->public_note,Electronic access public note,Loans — Instance — Electronic access > Public note,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.electronic_access[*]->relationship_id,Electronic access relationship UUID,Loans — Instance — Electronic access > Relationship UUID,uuid,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.format_names,Loans — Instance — Format names,,string[],dropdown from API(instance-formats),"contains all/any, not contains all/any, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.identifiers,Loans — Instance — Identifiers,,object[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.identifiers[*]->value,Identifiers value,Loans — Instance — Identifiers > Value,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.identifiers[*]->identifier_type_id,Identifiers type UUID,Loans — Instance — Identifiers > Type UUID,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.index_title,Loans — Instance — Index title,,string,,"=, ≠, contains, starts, empty",true,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.instance_format_ids,Loans — Instance — Instance format UUIDs,,uuid[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.hrid,Loans — Instance — Instance HRID,,string,,"=, ≠, contains, starts, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.id,Loans — Instance — Instance UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.jsonb,Loans — Instance — JSONB,,string,,not queryable,false,true,true,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.languages,Loans — Instance — Languages,,string[],dropdown from entity (simple_languages -> languages),not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.match_key,Loans — Instance — Match key,,string,,"=, ≠, contains, starts, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.mode_of_issuance_name,Loans — Instance — Mode of issuance,,string,dropdown from entity (simple_mode_of_issuance -> name),"=, ≠, in, not in, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.mode_of_issuance_id,Loans — Instance — Mode of issuance UUID,,uuid,,"=, ≠, in, not in, empty",true,true,true,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.nature_of_content_term_ids,Loans — Instance — Nature of content term UUIDs,,uuid[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.notes,Loans — Instance — Notes,,object[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.notes[*]->instance_note_type_id,Notes type UUID,Loans — Instance — Notes > Type UUID,uuid,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.notes[*]->note,Notes contents,Loans — Instance — Notes > Content,string,,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.notes[*]->staff_only,Notes staff only,Loans — Instance — Notes > Staff only,boolean,true-false,not queryable,false,true,false,false
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.physical_descriptions,Loans — Instance — Physical descriptions,,string[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.previously_held,Loans — Instance — Previously held,,boolean,true-false,"=, ≠, empty",true,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.publication,Loans — Instance — Publication,,object[],,not queryable,false,true,false,true
d6729885-f2fb-4dc7-b7d0-a865a7f461e4,composite_loan_details,instance,instance.publication[*]->publisher,Publication publisher,Loans — Instance — Publication > Publisher,string,,not queryable,false,true,false,false
